symbol,company,weight,sector,shares_held
SO,Southern Company,0.0020516610067002634,Utilities,6262
D,Dominion Energy Inc,0.0020309010279636113,Utilities,4e3
AET,Aetna Inc.,0.0020160824910179028,Health Care,2021
OXY,Occidental Petroleum Corporation,0.0019863051469998865,Energy,4790
PRU,Prudential Financial Inc.,0.001962218762403887,Financial Services,2779
ITW,Illinois Tool Works Inc.,0.0019580807936692163,Producer Durables,1979
MET,MetLife Inc.,0.001946217948676844,Financial Services,5716
CI,Cigna Corporation,0.0019267404396690973,Health Care,1596
CSX,CSX Corporation,0.0019191157563589658,Producer Durables,5547
TJX,TJX Companies Inc,0.0019105192014573986,Consumer Discretionary,4122
KHC,Kraft Heinz Company,0.001910008217424788,Consumer Staples,3785
F,Ford Motor Company,0.0019086956898116117,Consumer Discretionary,24389
CME,CME Group Inc. Class A,0.0018949191595206384,Financial Services,2131
TSLA,Tesla Inc,0.001892464432305156,Consumer Discretionary,824
ATVI,Activision Blizzard Inc.,0.0018827356970960397,Technology,4699
NOC,Northrop Grumman Corporation,0.001859190354416922,Producer Durables,964
BDX,Becton Dickinson and Company,0.0018218183849730456,Health Care,1419
CTSH,Cognizant Technology Solutions Corporation Class A,0.001806959770848309,Technology,3777
MMC,Marsh & McLennan Companies Inc.,0.0017732047668117354,Financial Services,3286
MU,Micron Technology Inc.,0.0017597989504267739,Technology,6716
CCI,Crown Castle International Corp,0.001741553814674147,Financial Services,2616
PSX,Phillips 66,0.001741002753462508,Energy,2858
ICE,Intercontinental Exchange Inc.,0.0017212647427910775,Financial Services,3813
PX,Praxair Inc.,0.0017130589403850358,Materials & Processing,1870
SPGI,S&P Global Inc.,0.0017124577826996118,Financial Services,1646
EMR,Emerson Electric Co.,0.0017066866689195385,Producer Durables,4135
KMB,Kimberly-Clark Corporation,0.0016996330854105604,Consumer Staples,2239
ISRG,Intuitive Surgical Inc.,0.0016924793089540112,Health Care,723
DE,Deere & Company,0.0016810573129309497,Producer Durables,2026
BSX,Boston Scientific Corporation,0.0016652669043938054,Health Care,8763
COF,Capital One Financial Corporation,0.0016604776814999251,Financial Services,3040
AON,Aon plc,0.001616062147841828,Financial Services,1677
NSC,Norfolk Southern Corporation,0.0016134270733207182,Producer Durables,1869
VRTX,Vertex Pharmaceuticals Incorporated,0.0016027665436991942,Health Care,1612
HAL,Halliburton Company,0.0015702539322124975,Energy,5433
JCI,Johnson Controls International plc,0.0015680196294816707,Producer Durables,5867
BBT,BB&T Corporation,0.0015549444498236926,Financial Services,5140
EBAY,eBay Inc.,0.001534505088519267,Consumer Discretionary,6239
MAR,Marriott International Inc. Class A,0.0015247362761311224,Consumer Discretionary,2063
STT,State Street Corporation,0.0015208387704706216,Financial Services,2388
AEP,American Electric Power Company Inc.,0.0015135246852979595,Utilities,3196
NXPI,NXP Semiconductors NV,0.001487474518929574,Technology,2e3
EXC,Exelon Corporation,0.0014822444470663824,Utilities,5895
VLO,Valero Energy Corporation,0.0014760224650222412,Energy,2934
EA,Electronic Arts Inc.,0.0014711831456545757,Technology,1945
KMI,Kinder Morgan Inc Class P,0.001469640174261987,Energy,12055
DAL,Delta Air Lines Inc.,0.00146880857279715,Producer Durables,4283
INTU,Intuit Inc.,0.0014655022055273163,Technology,1556
EQIX,Equinix Inc.,0.0014643099094512248,Financial Services,488
TRV,Travelers Companies Inc.,0.0014525171995221518,Financial Services,1786
HUM,Humana Inc.,0.001451445134983145,Health Care,931
REGN,Regeneron Pharmaceuticals Inc.,0.0014436601429569007,Health Care,500
HPQ,HP Inc.,0.001441736438363543,Technology,10945
STZ,Constellation Brands Inc. Class A,0.0014383198588513815,Consumer Staples,1074
ALL,Allstate Corporation,0.0014359052088149275,Financial Services,2403
ECL,Ecolab Inc.,0.0014189325234964486,Materials & Processing,1641
ETN,Eaton Corp. Plc,0.0014075005081786301,Producer Durables,2769
APD,Air Products and Chemicals Inc.,0.001397090460926033,Materials & Processing,1411
ESRX,Express Scripts Holding Company,0.0013875019958435157,Health Care,3726
TGT,Target Corporation,0.0013836145094777718,Consumer Discretionary,3560
WM,Waste Management Inc.,0.0013832638341612744,Producer Durables,2785
PLD,Prologis Inc.,0.0013758395367462846,Financial Services,3274
MCK,McKesson Corporation,0.0013581655007948107,Health Care,1396
PCG,PG&E Corporation,0.0013560814874853397,Utilities,3256
LUV,Southwest Airlines Co.,0.0013461924435601105,Producer Durables,3545
ADI,Analog Devices Inc.,0.0013387581268503633,Technology,2334
ZTS,Zoetis Inc. Class A,0.0013286586777352355,Health Care,3170
PSA,Public Storage,0.0013215750363419858,Financial Services,944
LYB,LyondellBasell Industries NV,0.001304872871981948,Materials & Processing,2072
AFL,Aflac Incorporated,0.0013008350961948483,Financial Services,2400
BAX,Baxter International Inc.,0.0012920481746928965,Health Care,3200
SHW,Sherwin-Williams Company,0.0012681020602234962,Materials & Processing,512
ILMN,Illumina Inc.,0.0012437852318480838,Health Care,925
GIS,General Mills Inc.,0.0012401482278512669,Consumer Staples,3746
STI,SunTrust Banks Inc.,0.001233725859911984,Financial Services,3202
FIS,Fidelity National Information Services Inc.,0.0012316017694234851,Financial Services,2016
SRE,Sempra Energy,0.0012309805731485466,Utilities,1644
PPG,PPG Industries Inc.,0.00123090041879049,Materials & Processing,1681
ALXN,Alexion Pharmaceuticals Inc.,0.0012276441479944417,Health Care,1344
MPC,Marathon Petroleum Corporation,0.0012024456216804071,Energy,3293
PGR,Progressive Corporation,0.0011908332590569615,Financial Services,3783
LRCX,Lam Research Corporation,0.0011844810261809784,Technology,981
FOXA,Twenty-First Century Fox Inc. Class A,0.001170393897752536,Consumer Discretionary,6934
CMI,Cummins Inc.,0.0011322504426123652,Producer Durables,1020
FISV,Fiserv Inc.,0.0011233432895733288,Financial Services,1368
APC,Anadarko Petroleum Corporation,0.0011012006481602012,Energy,3573
DLPH,Delphi Automotive PLC,0.0010971328144888301,Consumer Discretionary,1732
CCL.U,Carnival Corporation,0.0010939867559351096,Consumer Discretionary,2534
GLW,Corning Inc,0.0010938464858085105,Technology,5658
APH,Amphenol Corporation Class A,0.0010694495030750418,Technology,1887
DXC,DXC Technology Co.,0.0010676660686082832,Technology,1813
WY,Weyerhaeuser Company,0.0010671851424599436,Financial Services,4778
YUM,Yum! Brands Inc.,0.0010667142356063613,Consumer Discretionary,2162
PXD,Pioneer Natural Resources Company,0.0010604421570884347,Energy,1123
SYY,Sysco Corporation,0.0010570856933448157,Consumer Staples,3016
ROP,Roper Technologies Inc.,0.0010546409854240903,Producer Durables,648
PPL,PPL Corporation,0.0010477777685154964,Utilities,4229
HPE,Hewlett Packard Enterprise Co.,0.0010453030027104998,Technology,10938
DLR,Digital Realty Trust Inc.,0.0010414956707028127,Financial Services,1314
PEG,Public Service Enterprise Group Inc,0.001037898743885024,Utilities,3279
AVB,AvalonBay Communities Inc.,0.0010376182036318262,Financial Services,888
XEL,Xcel Energy Inc.,0.0010361754251868077,Utilities,3291
ADSK,Autodesk Inc.,0.001033410099833856,Technology,1345
ROST,Ross Stores Inc.,0.0010296929414789827,Consumer Discretionary,2520
ED,Consolidated Edison Inc.,0.0010274886966324269,Utilities,1905
WMB,Williams Companies Inc.,0.0010176998456547682,Energy,5224
WDC,Western Digital Corporation,0.0010144936713325052,Technology,1832
EIX,Edison International,0.0010138323978785386,Utilities,1971
SYF,Synchrony Financial,0.001005456267461627,Financial Services,5082
PCAR,PACCAR Inc,0.0010054161902825988,Producer Durables,2135
PH,Parker-Hannifin Corporation,0.0010046647431758184,Producer Durables,864
MCO,Moody's Corporation,9.953668376412562e-4,Financial Services,1071
DFS,Discover Financial Services,9.896959168087538e-4,Financial Services,2402
HCN,Welltower Inc.,9.894053572607987e-4,Financial Services,2253
EL,Estee Lauder Companies Inc. Class A,9.86960649340073e-4,Consumer Discretionary,1396
ZBH,Zimmer Biomet Holdings Inc.,9.853375235894276e-4,Health Care,1265
ADM,Archer-Daniels-Midland Company,9.83984918797223e-4,Consumer Staples,3508
EQR,Equity Residential,9.83704378544025e-4,Financial Services,2266
ROK,Rockwell Automation Inc.,9.82862757784431e-4,Producer Durables,825
DG,Dollar General Corporation,9.769213159934876e-4,Consumer Discretionary,1841
MTB,M&T Bank Corporation,9.746669746731467e-4,Financial Services,927
SWK,Stanley Black & Decker Inc.,9.658299566974096e-4,Producer Durables,945
AMP,Ameriprise Financial Inc.,9.645474869685044e-4,Financial Services,979
IR,Ingersoll-Rand Plc,9.606099041289754e-4,Materials & Processing,1628
IP,International Paper Company,9.56742456352746e-4,Materials & Processing,2589
BCR,C. R. Bard Inc.,9.531655681244714e-4,Health Care,458
TROW,T. Rowe Price Group,9.502900305291919e-4,Financial Services,1558
AAL,American Airlines Group Inc.,9.427354822823601e-4,Producer Durables,2773
EW,Edwards Lifesciences Corporation,9.371447158079144e-4,Health Care,1317
VTR,Ventas Inc.,9.368341176704451e-4,Financial Services,2300
MNST,Monster Beverage Corporation,9.337080977062387e-4,Consumer Staples,2584
HCA,HCA Healthcare Inc,9.268649193871591e-4,Health Care,1934
FITB,Fifth Third Bancorp,9.153828075955553e-4,Financial Services,5036
LVS,Las Vegas Sands Corp.,9.140502413928648e-4,Consumer Discretionary,2295
RCL,Royal Caribbean Cruises Ltd.,9.048124516268449e-4,Consumer Discretionary,1121
A,Agilent Technologies Inc.,9.010151389139148e-4,Health Care,2066
FTV,Fortive Corp.,8.900239725654075e-4,Producer Durables,1891
RHT,Red Hat Inc.,8.853549812086123e-4,Technology,1134
CAH,Cardinal Health Inc.,8.737426185851666e-4,Health Care,2040
VFC,V.F. Corporation,8.733919432686691e-4,Consumer Discretionary,2099
COL,Rockwell Collins Inc.,8.730713258364428e-4,Producer Durables,1002
OKE,ONEOK Inc.,8.63272455564027e-4,Energy,2370
PAYX,Paychex Inc.,8.593949884930404e-4,Producer Durables,2066
BXP,Boston Properties Inc.,8.521410190889207e-4,Financial Services,1031
DLTR,Dollar Tree Inc.,8.466404262672886e-4,Consumer Discretionary,1435
NEM,Newmont Mining Corporation,8.418311647838942e-4,Materials & Processing,3396
TSN,Tyson Foods Inc. Class A,8.411899299194417e-4,Consumer Staples,1840
SYMC,Symantec Corporation,8.348477163382154e-4,Technology,4053
DTE,DTE Energy Company,8.33234609882327e-4,Utilities,1166
CERN,Cerner Corporation,8.316215034264386e-4,Health Care,1795
NWL,Newell Brands Inc,8.289864289053287e-4,Consumer Discretionary,3001
HIG,Hartford Financial Services Group Inc.,8.288762166630009e-4,Financial Services,2298
NOW,ServiceNow Inc.,8.269625313644003e-4,Technology,1050
KR,Kroger Co.,8.205201248356034e-4,Consumer Staples,6051
WEC,WEC Energy Group Inc,8.184260922313755e-4,Utilities,1933
MYL,Mylan N.V.,8.116831068598664e-4,Health Care,3329
MCHP,Microchip Technology Incorporated,8.083567010005188e-4,Technology,1364
WLTW,Willis Towers Watson Public Limited Company,8.080761607473207e-4,Financial Services,800
CXO,Concho Resources Inc.,8.063328034595903e-4,Energy,925
ES,Eversource Energy,8.039882884864356e-4,Utilities,2019
KEY,KeyCorp,8.016036963342526e-4,Financial Services,6806
CBS,CBS Corporation Class B,7.969246856827004e-4,Consumer Discretionary,2184
INCY,Incyte Corporation,7.941593603297487e-4,Health Care,1091
RF,Regions Financial Corporation,7.91674575229995e-4,Financial Services,8223
CFG,Citizens Financial Group Inc.,7.855928633124527e-4,Financial Services,3274
SWKS,Skyworks Solutions Inc.,7.847412232581016e-4,Technology,1157
SBAC,SBA Communications Corp. Class A,7.833785991711399e-4,Financial Services,797
FCX,Freeport-McMoRan Inc.,7.803728107440183e-4,Materials & Processing,8329
NTRS,Northern Trust Corporation,7.76375112135947e-4,Financial Services,1288
DVN,Devon Energy Corporation,7.634001254255394e-4,Energy,3320
UAL,United Continental Holdings Inc.,7.620675592228491e-4,Producer Durables,1771
NUE,Nucor Corporation,7.537715831639939e-4,Materials & Processing,2033
PFG,Principal Financial Group Inc.,7.456158772317378e-4,Financial Services,1715
XLNX,Xilinx Inc.,7.393638373033252e-4,Technology,1580
LNC,Lincoln National Corporation,7.322300994362904e-4,Financial Services,1515
OMC,Omnicom Group Inc,7.274308572476532e-4,Consumer Discretionary,1515
AZO,AutoZone Inc.,7.159287068665354e-4,Consumer Discretionary,188
ESS,Essex Property Trust Inc.,7.148466230327715e-4,Financial Services,424
INFO,IHS Markit Ltd.,7.102878439183041e-4,Technology,2500
HRS,Harris Corporation,7.101475737917051e-4,Technology,805
EXPE,Expedia Inc.,7.080435218927201e-4,Consumer Discretionary,741
TMUS,T-Mobile US Inc.,7.035448585467951e-4,Utilities,1778
DVMT,Dell Technologies Inc Class V,6.978238412405074e-4,Technology,1346
ANDV,Andeavor,6.960404067737487e-4,Energy,1020
BMRN,BioMarin Pharmaceutical Inc.,6.855201472788236e-4,Health Care,1116
DPS,Dr Pepper Snapple Group Inc.,6.814623329022098e-4,Consumer Staples,1185
ORLY,O'Reilly Automotive Inc.,6.803802490684461e-4,Consumer Discretionary,509
MTD,Mettler-Toledo International Inc.,6.734268585070384e-4,Producer Durables,158
CLX,Clorox Company,6.72785623642586e-4,Consumer Staples,797
LVLT,Level 3 Communications Inc.,6.689482337506277e-4,Utilities,1870
KLAC,KLA-Tencor Corporation,6.653312683433249e-4,Technology,983
FRC,First Republic Bank,6.630268305491985e-4,Financial Services,1005
YUMC,Yum China Holdings Inc.,6.549112017959707e-4,Consumer Discretionary,2362
O,Realty Income Corporation,6.460441259359624e-4,Financial Services,1763
CE,Celanese Corporation Class A,6.420364080331339e-4,Materials & Processing,929
GPN,Global Payments Inc.,6.402830314506464e-4,Financial Services,1001
ALB,Albemarle Corporation,6.392109669116397e-4,Materials & Processing,721
AME,AMETEK Inc.,6.391708897326115e-4,Producer Durables,1475
RSG,Republic Services Inc.,6.36014811884134e-4,Producer Durables,1547
MHK,Mohawk Industries Inc.,6.353134612511389e-4,Consumer Discretionary,381
HSY,Hershey Company,6.341111458802904e-4,Consumer Staples,893
HBAN,Huntington Bancshares Incorporated,6.314159555906383e-4,Financial Services,7091
IDXX,IDEXX Laboratories Inc.,6.267068870548147e-4,Health Care,600
VMC,Vulcan Materials Company,6.252039928412539e-4,Materials & Processing,822
APA,Apache Corporation,6.24352352786903e-4,Energy,2335
WRK,WestRock Co.,6.236209442696367e-4,Materials & Processing,1645
LH,Laboratory Corporation of America Holdings,6.170783447932691e-4,Health Care,636
K,Kellogg Company,6.155754505797084e-4,Consumer Staples,1528
BBY,Best Buy Co. Inc.,6.151346016103973e-4,Consumer Discretionary,1728
ALGN,Align Technology Inc.,6.149041578309846e-4,Health Care,495
MKL,Markel Corporation,6.147939455886568e-4,Financial Services,89
IVZ,Invesco Ltd.,6.137118617548931e-4,Financial Services,2619
BLL,Ball Corporation,6.105557839064156e-4,Materials & Processing,2238
MSI,Motorola Solutions Inc.,6.088424845029565e-4,Technology,1050
BHGE,Baker Hughes a GE Company Class A,6.084517320074307e-4,Energy,2778
CNC,Centene Corporation,6.079307286800629e-4,Health Care,1005
DOV,Dover Corporation,6.04995075316241e-4,Producer Durables,996
CAG,Conagra Brands Inc.,6.019391904153342e-4,Consumer Staples,2695
MGM,MGM Resorts International,6.005565277388584e-4,Consumer Discretionary,3093
FE,FirstEnergy Corp.,5.998952542848917e-4,Utilities,2863
WAT,Waters Corporation,5.998651964006205e-4,Producer Durables,500
TAP,Molson Coors Brewing Company Class B,5.974906235431945e-4,Consumer Staples,1097
BEN,Franklin Resources Inc.,5.962081538142894e-4,Financial Services,2061
FLT,FleetCor Technologies Inc.,5.932825197452246e-4,Financial Services,573
AWK,American Water Works Company Inc.,5.912686414990533e-4,Utilities,1076
KMX,CarMax Inc.,5.895052456218086e-4,Consumer Discretionary,1206
TXT,Textron Inc.,5.881726794191182e-4,Producer Durables,1701
L,Loews Corporation,5.846158297803578e-4,Financial Services,1853
ETR,Entergy Corporation,5.820709289120617e-4,Utilities,1102
AEE,Ameren Corporation,5.793757386224096e-4,Utilities,1487
NLSN,Nielsen Holdings Plc,5.769410499964412e-4,Consumer Discretionary,2241
LLL,L3 Technologies Inc.,5.767005869222714e-4,Producer Durables,473
CTAS,Cintas Corporation,5.742759175910602e-4,Producer Durables,587
VNO,Vornado Realty Trust,5.733942196524379e-4,Financial Services,1116
HLT,Hilton Worldwide Holdings Inc,5.726127146613863e-4,Consumer Discretionary,1260
HST,Host Hotels & Resorts Inc.,5.716007658909221e-4,Financial Services,4563
CMS,CMS Energy Corporation,5.709795696159836e-4,Utilities,1853
GPC,Genuine Parts Company,5.706990293627857e-4,Consumer Discretionary,922
WDAY,Workday Inc. Class A,5.682142442630319e-4,Technology,810
TDG,TransDigm Group Incorporated,5.671521990187824e-4,Producer Durables,330
DHI,D.R. Horton Inc.,5.64557201676701e-4,Consumer Discretionary,2118
Q,Quintiles IMS Holdings Inc.,5.632346547687675e-4,Health Care,886
MLM,Martin Marietta Materials Inc.,5.626134584938291e-4,Materials & Processing,423
ABC,AmerisourceBergen Corporation,5.608701012060987e-4,Health Care,1075
MXIM,Maxim Integrated Products Inc.,5.508407871542702e-4,Technology,1736
XRAY,DENTSPLY SIRONA Inc.,5.502797066478742e-4,Health Care,1459
GGP,GGP Inc.,5.448592681842986e-4,Financial Services,3932
URI,United Rentals Inc.,5.439875895404334e-4,Producer Durables,585
NBL,Noble Energy Inc.,5.432762196126813e-4,Energy,3083
PANW,Palo Alto Networks Inc.,5.417833446938777e-4,Technology,566
CMA,Comerica Incorporated,5.410619554713686e-4,Financial Services,1105
HSIC,Henry Schein Inc.,5.406611836810858e-4,Health Care,1040
VRSK,Verisk Analytics Inc,5.401602189432322e-4,Producer Durables,998
MAS,Masco Corporation,5.349301470800408e-4,Materials & Processing,2122
WHR,Whirlpool Corporation,5.328962302443554e-4,Consumer Discretionary,466
UNM,Unum Group,5.289386088153121e-4,Financial Services,1575
FAST,Fastenal Company,5.28908550931041e-4,Materials & Processing,1783
NOV,National Oilwell Varco Inc.,5.285779142040576e-4,Energy,2381
EMN,Eastman Chemical Company,5.266241517264287e-4,Materials & Processing,923
NLY,Annaly Capital Management Inc.,5.250911996285968e-4,Financial Services,6682
NTAP,NetApp Inc.,5.200815522500611e-4,Technology,1855
DGX,Quest Diagnostics Incorporated,5.194503366803656e-4,Health Care,879
CBOE,CBOE Holdings Inc.,5.178973459930195e-4,Financial Services,729
CBG,CBRE Group Inc. Class A,5.17676921508364e-4,Financial Services,2041
LEA,Lear Corporation,5.16264200947617e-4,Consumer Discretionary,464
EFX,Equifax Inc.,5.107936660102559e-4,Financial Services,727
SJM,J. M. Smucker Company,5.106533958836569e-4,Consumer Staples,746
HCP,HCP Inc.,5.094310419232942e-4,Financial Services,2985
CNP,CenterPoint Energy Inc.,5.079782441835189e-4,Utilities,2647
PRGO,Perrigo Co. Plc,5.037701403855488e-4,Health Care,890
CHD,Church & Dwight Co. Inc.,5.028784231521696e-4,Consumer Staples,1632
WYN,Wyndham Worldwide Corporation,5.027882494993559e-4,Consumer Discretionary,710
AMTD,TD Ameritrade Holding Corporation,5.019165708554907e-4,Financial Services,1616
MAA,Mid-America Apartment Communities Inc.,5.016660884865639e-4,Financial Services,715
CTXS,Citrix Systems Inc.,5.002934451048451e-4,Technology,953
SNPS,Synopsys Inc.,4.99572055882336e-4,Technology,913
HES,Hess Corporation,4.963258043810448e-4,Energy,1739
ETFC,E*TRADE Financial Corporation,4.915766586661931e-4,Financial Services,1731
FMC,FMC Corporation,4.914564271291082e-4,Materials & Processing,819
COG,Cabot Oil & Gas Corporation,4.90735037906599e-4,Energy,2923
CDW,CDW Corp.,4.906348449590283e-4,Technology,1102
ACGL,Arch Capital Group Ltd.,4.906248256642712e-4,Financial Services,771
MKC,McCormick & Company Incorporated,4.891319507454677e-4,Consumer Staples,765
FOX,Twenty-First Century Fox Inc. Class B,4.886810824813993e-4,Consumer Discretionary,2969
ARNC,Arconic Inc.,4.879596932588903e-4,Producer Durables,2742
TSS,Total System Services Inc.,4.84272592788288e-4,Financial Services,1106
MRO,Marathon Oil Corporation,4.781608229864745e-4,Energy,5437
AMD,Advanced Micro Devices Inc.,4.767981988995127e-4,Technology,5200
CINF,Cincinnati Financial Corporation,4.7607680967700364e-4,Financial Services,971
TWTR,Twitter Inc.,4.7594655884516165e-4,Technology,3995
AMG,Affiliated Managers Group Inc.,4.729307511232832e-4,Financial Services,378
IFF,International Flavors & Fragrances Inc.,4.717384550471917e-4,Materials & Processing,495
ULTA,Ulta Beauty Inc,4.71508011267779e-4,Consumer Discretionary,384
XYL,Xylem Inc.,4.713076253726376e-4,Producer Durables,1125
PNR,Pentair plc,4.7024558012838803e-4,Producer Durables,1042
ANSS,ANSYS Inc.,4.6732996535408025e-4,Technology,560
EXPD,Expeditors International of Washington Inc.,4.628613598924265e-4,Producer Durables,1186
BWA,BorgWarner Inc.,4.596551855701636e-4,Consumer Discretionary,1398
