symbol,company,weight,sector,shares_held
AIT,Applied Industrial Technologies Inc.,0.003271375289042405,Industrials,64685
MRCY,Mercury Systems Inc.,0.0032395732545350254,Industrials,80832
FMBI,First Midwest Bancorp Inc.,0.0032253289060603634,Financials,177799
FUL,H.B. Fuller Company,0.0032155991051345933,Materials,85694
ABM,ABM Industries Incorporated,0.0032062596974558443,Industrials,110619
CVBF,CVB Financial Corp.,0.0031935569018027546,Financials,173120
BEAT,BioTelemetry Inc.,0.003179262502911808,Health Care,56260
CWT,California Water Service Group,0.00315042345304849,Utilities,81229
BRC,Brady Corporation Class A,0.0031405435008738654,Industrials,82689
PRA,ProAssurance Corporation,0.003138321262390819,Financials,90169
BEL,Belmond Ltd. Class A,0.0031136564172456554,Consumer Discretionary,151007
GTLS,Chart Industries Inc.,0.003108901627698597,Industrials,52792
RGEN,Repligen Corporation,0.003064997402533546,Health Care,65143
JJSF,J & J Snack Foods Corp.,0.003055127460442178,Consumer Staples,25281
ADC,Agree Realty Corporation,0.0030178399003099815,Real Estate,58277
PDCE,PDC Energy Inc,0.0030116036184408912,Energy,110409
AKR,Acadia Realty Trust,0.0030025545031765947,Real Estate,137911
UNF,UniFirst Corporation,0.0029810528443406327,Industrials,25905
MYGN,Myriad Genetics Inc.,0.002964215884302417,Health Care,124923
INDB,Independent Bank Corp.,0.0029439354556238043,Financials,47522
ENSG,Ensign Group Inc.,0.002937288760341179,Health Care,83204
DRH,DiamondRock Hospitality Company,0.0028955467131596326,Real Estate,348550
ROG,Rogers Corporation,0.002878149188459026,Information Technology,31001
VG,Vonage Holdings Corp.,0.002872183178837875,Communication Services,371307
FBP,First Bancorp,0.0028668978548781975,Financials,367473
EE,El Paso Electric Company,0.0028627236501600427,Utilities,68374
ALRM,Alarm.com Holdings Inc.,0.0028497205520092443,Information Technology,59303
TVPT,Travelport Worldwide Ltd.,0.002841962737485096,Information Technology,219312
CROX,Crocs Inc.,0.002837928673932539,Consumer Discretionary,111534
IIVI,II-VI Incorporated,0.0028057262360948803,Information Technology,101140
ARI,Apollo Commercial Real Estate Finance Inc.,0.0028020124952065463,Financials,190189
BRKS,Brooks Automation Inc.,0.0027975580081571966,Information Technology,121421
FN,Fabrinet,0.002796406848582646,Information Technology,62311
LCII,LCI Industries,0.0027881785601454197,Consumer Discretionary,42275
CCOI,Cogent Communications Holdings Inc,0.002773063334427402,Communication Services,69886
PLAY,Dave & Buster's Entertainment Inc.,0.002771591852188628,Consumer Discretionary,64849
WING,Wingstop Inc.,0.0027681784137980024,Consumer Discretionary,49362
WTS,Watts Water Technologies Inc. Class A,0.002759449621197929,Industrials,46687
AIN,Albany International Corp. Class A,0.002757577735628876,Industrials,48344
ENDP,Endo International Plc,0.0027485786707808642,Health Care,336570
GWB,Great Western Bancorp Inc.,0.002739919948763589,Financials,96349
UCBI,United Community Banks Inc.,0.0027230129181425745,Financials,134056
ROIC,Retail Opportunity Investments Corp.,0.00270346322554172,Real Estate,192832
SUPN,Supernus Pharmaceuticals Inc.,0.0026920617407120363,Health Care,87380
LAD,Lithia Motors Inc. Class A,0.002672441977528384,Consumer Discretionary,37608
BGS,B&G Foods Inc.,0.002669859376048087,Consumer Staples,110132
IRDM,Iridium Communications Inc.,0.002660900351533103,Communication Services,163999
EGHT,8x8 Inc.,0.002654433837749103,Information Technology,161374
EXLS,ExlService Holdings Inc.,0.002648928291957772,Information Technology,57320
LXP,Lexington Realty Trust,0.0026174265599481013,Real Estate,351170
NWBI,Northwest Bancshares Inc.,0.002578827678909242,Financials,172516
DSW,DSW Inc. Class A,0.0025598085207210073,Consumer Discretionary,115120
POWI,Power Integrations Inc.,0.0025470256444018622,Information Technology,48950
EPAY,Bottomline Technologies (de) Inc.,0.002542230814521776,Information Technology,61709
HSC,Harsco Corporation,0.002507285613871709,Industrials,134707
FCPT,Four Corners Property Trust Inc.,0.0025071554827893684,Real Estate,113685
ITRI,Itron Inc.,0.0025031614595698395,Information Technology,56402
UFPI,Universal Forest Products Inc.,0.0024891073026770596,Industrials,102852
FIX,Comfort Systems USA Inc.,0.00248465281562771,Industrials,62318
CNMD,CONMED Corporation,0.0024530009323691848,Health Care,43600
FELE,Franklin Electric Co. Inc.,0.002448856757900801,Industrials,64774
CUB,Cubic Corporation,0.0024467246101670674,Industrials,48395
LTC,LTC Properties Inc.,0.002438145968815848,Real Estate,66204
AEIS,Advanced Energy Industries Inc.,0.002434262056512145,Information Technology,64191
CTRE,CareTrust REIT Inc,0.0024332910784362195,Real Estate,142058
IVR,Invesco Mortgage Capital Inc.,0.002425563294161842,Financials,186344
BANR,Banner Corporation,0.002418376054383341,Financials,52843
NWN,Northwest Natural Holding Co.,0.002411839470016542,Utilities,48323
SANM,Sanmina-SCI Corporation,0.0024109886129397,Information Technology,113817
LTXB,LegacyTexas Financial Group Inc.,0.002398636170200605,Financials,75935
AXE,Anixter International Inc.,0.0023943118142335956,Information Technology,48309
BLD,TopBuild Corp.,0.002389557024686537,Consumer Discretionary,59660
ESE,ESCO Technologies Inc.,0.0023615187814837765,Industrials,43653
CTB,Cooper Tire & Rubber Company,0.002358185423759207,Consumer Discretionary,83583
EVTC,EVERTEC Inc.,0.0023504276092350582,Information Technology,100817
HOPE,Hope Bancorp Inc.,0.002345923071769424,Financials,204005
FWRD,Forward Air Corporation,0.002334211274358774,Industrials,48718
WABC,Westamerica Bancorporation,0.002313300210434973,Financials,44636
SEM,Select Medical Holdings Corporation,0.0023120589601111096,Health Care,182030
SCL,Stepan Company,0.0023091059855503047,Materials,34140
HMN,Horace Mann Educators Corporation,0.0023057325874927073,Financials,68247
PLXS,Plexus Corp.,0.0022883350627921012,Information Technology,52493
HA,Hawaiian Holdings Inc.,0.002286973691469154,Industrials,82366
ODP,Office Depot Inc.,0.0022863630763904786,Consumer Discretionary,913149
CHSP,Chesapeake Lodging Trust,0.0022853520579815254,Real Estate,101304
EGBN,Eagle Bancorp Inc.,0.0022850217252340455,Financials,52728
KAMN,Kaman Corporation Class A,0.0022802268953539587,Industrials,46647
MINI,Mobile Mini Inc.,0.0022646211755563495,Industrials,74590
PRGS,Progress Software Corporation,0.0022468532777752356,Information Technology,74946
NAVG,Navigators Group Inc.,0.0022448212308740717,Financials,38813
KALU,Kaiser Aluminum Corporation,0.0022411175000689944,Materials,27510
IOSP,Innospec Inc.,0.0022367931441019855,Materials,40890
MEDP,Medpace Holdings Inc.,0.0022367631138522147,Health Care,44004
NBTB,NBT Bancorp Inc.,0.002232088404971211,Financials,72921
VNDA,Vanda Pharmaceuticals Inc.,0.0022317881024735025,Health Care,87342
SEDG,SolarEdge Technologies Inc.,0.002231607920974877,Information Technology,71644
GME,GameStop Corp. Class A,0.0022212875251369454,Consumer Discretionary,169893
AVAV,AeroVironment Inc.,0.002215671868429788,Industrials,35642
SPSC,SPS Commerce Inc.,0.0021997858663009837,Information Technology,29967
SFBS,ServisFirst Bancshares Inc,0.0021943103507594233,Financials,77095
AXL,American Axle & Manufacturing Holdings Inc.,0.002187403393312117,Consumer Discretionary,186324
ALGT,Allegiant Travel Company,0.002168284134291313,Industrials,21435
AAT,American Assets Trust Inc.,0.002167973821710347,Real Estate,63623
CORT,Corcept Therapeutics Incorporated.,0.002165070897565827,Health Care,175145
NSIT,Insight Enterprises Inc.,0.0021597054929400933,Information Technology,59230
PFS,Provident Financial Services Inc.,0.0021582340107013194,Financials,103588
GNL,Global Net Lease Inc,0.00215176749691732,Real Estate,127099
HF,HFF Inc. Class A,0.0021475132115331094,Real Estate,65926
OPI,Office Properties Income Trust,0.0021414471010793882,Real Estate,80190
NSA,National Storage Affiliates Trust,0.002128423982762076,Real Estate,95258
AX,Axos Financial Inc.,0.0021047201056095814,Financials,92448
BMI,Badger Meter Inc.,0.0020993647110671048,Information Technology,48546
MTH,Meritage Homes Corporation,0.0020988942371540278,Consumer Discretionary,62632
AAON,AAON Inc.,0.0020921474410388326,Industrials,68572
ELY,Callaway Golf Company,0.0020837890215192664,Consumer Discretionary,148194
MGLN,Magellan Health Inc.,0.002083128356024307,Health Care,40395
THRM,Gentherm Incorporated,0.0020776628505660036,Consumer Discretionary,58157
MANT,ManTech International Corporation Class A,0.0020585836318782274,Information Technology,44819
KLIC,Kulicke & Soffa Industries Inc.,0.0020314963465848782,Information Technology,111937
SFLY,Shutterfly Inc.,0.002031246094503454,Consumer Discretionary,55987
CENTA,Central Garden & Pet Company Class A,0.0020231279169820554,Consumer Staples,68835
SBCF,Seacoast Banking Corporation of Florida,0.0020219767574075043,Financials,86147
EIG,Employers Holdings Inc.,0.0020093240121706996,Financials,54683
PLCE,Children's Place Inc.,0.0020087534374250526,Consumer Discretionary,27306
ACA,Arcosa Inc,0.0020061608258614984,Industrials,81254
SAIA,Saia Inc.,0.0020049796360371765,Industrials,42977
GIII,G-III Apparel Group Ltd.,0.0020042088596263904,Consumer Discretionary,70995
MATX,Matson Inc.,0.002000865491818564,Industrials,71826
NEO,NeoGenomics Inc.,0.0020003149372394306,Health Care,155657
STBA,S&T Bancorp Inc.,0.001997502103844223,Financials,58379
MED,Medifast Inc.,0.0019902848338159513,Consumer Staples,19955
CBM,Cambrex Corporation,0.0019878623936677654,Health Care,56204
ABCB,Ameris Bancorp,0.0019803147908920133,Financials,66534
MLI,Mueller Industries Inc.,0.0019799844581445333,Industrials,96258
TIVO,TiVo Corp.,0.0019671315112425895,Information Technology,208678
UVV,Universal Corp,0.0019654998676717043,Consumer Staples,41701
ECOL,US Ecology Inc.,0.0019529272031009555,Industrials,36811
HUBG,Hub Group Inc. Class A,0.0019515858519445221,Industrials,55939
MATW,Matthews International Corporation Class A,0.0019501343898722621,Industrials,53519
DIN,Dine Brands Global Inc.,0.0019477219598073334,Consumer Discretionary,29595
GPOR,Gulfport Energy Corporation,0.0019433675735905534,Energy,265760
WD,Walker & Dunlop Inc.,0.001940604790611631,Financials,47886
LZB,LaZBoy Incorporated,0.0019383625319620706,Consumer Discretionary,77984
FLOW,SPX Flow Inc.,0.0019337578936638664,Industrials,71002
ABG,Asbury Automotive Group Inc.,0.0019256096858926966,Consumer Discretionary,32671
RGNX,REGENXBIO Inc.,0.001919883918269712,Health Care,51130
BCOR,Blucora Inc.,0.0019173313470391858,Financials,80410
USPH,U.S. Physical Therapy Inc.,0.0019157397438013283,Health Care,21079
ATU,Actuant Corporation Class A,0.001905369297547112,Industrials,101689
MDC,M.D.C. Holdings Inc.,0.001900674568499595,Consumer Discretionary,75911
WDR,Waddell & Reed Financial Inc. Class A,0.001895749607537168,Financials,130586
RAVN,Raven Industries Inc.,0.0018836674370460108,Industrials,59868
GBX,Greenbrier Companies Inc.,0.0018804842305702957,Industrials,54760
NPO,EnPro Industries Inc.,0.0018669606080901353,Industrials,34564
RWT,Redwood Trust Inc.,0.0018639375629465318,Financials,139726
PRAA,PRA Group Inc,0.0018500435673858636,Financials,76393
NMIH,NMI Holdings Inc. Class A,0.0018367301566540994,Financials,111888
KRG,Kite Realty Group Trust,0.0018364098339898763,Real Estate,139483
CALM,Cal-Maine Foods Inc.,0.0018337071115104955,Consumer Staples,50404
OSIS,OSI Systems Inc.,0.001831224610862768,Information Technology,28581
FCF,First Commonwealth Financial Corporation,0.0018183816740440814,Financials,165528
INVA,Innoviva Inc.,0.0018174507363011834,Health Care,112590
FSS,Federal Signal Corporation,0.0018169802623881062,Industrials,100392
MDCO,Medicines Company,0.0018136769349133075,Health Care,109653
VRTU,Virtusa Corporation,0.0018076208345428433,Information Technology,46458
CAL,Caleres Inc.,0.0018014145829235247,Consumer Discretionary,72042
CORE,Core-Mark Holding Company Inc.,0.0017988620116929984,Consumer Discretionary,76050
ANF,Abercrombie & Fitch Co. Class A,0.001796960095874175,Consumer Discretionary,109687
SPXC,SPX Corporation,0.0017950681901386086,Industrials,73669
NTRI,Nutrisystem Inc.,0.0017766696571123058,Consumer Discretionary,49060
DIOD,Diodes Incorporated,0.0017697426794984856,Information Technology,66831
DDD,3D Systems Corporation,0.0017697326694152288,Information Technology,190077
OXM,Oxford Industries Inc.,0.0017626555405525538,Consumer Discretionary,28223
PPBI,Pacific Premier Bancorp Inc.,0.0017569598031793405,Financials,74935
MSTR,MicroStrategy Incorporated Class A,0.0017550078369442323,Information Technology,15694
CVCO,Cavco Industries Inc.,0.0017548977260284056,Consumer Discretionary,14225
CVGW,Calavo Growers Inc.,0.0017497725634008394,Consumer Staples,26062
KN,Knowles Corp.,0.0017444471991081337,Information Technology,150291
AAWW,Atlas Air Worldwide Holdings Inc.,0.0017369396366654095,Industrials,42625
AROC,Archrock Inc.,0.0017081806674681473,Energy,215291
AIR,AAR CORP.,0.0017013738108534108,Industrials,54943
GCI,Gannett Co. Inc.,0.0016919142821755784,Communication Services,188084
SRCI,SRC Energy Inc,0.0016886309748672937,Energy,404116
UVE,Universal Insurance Holdings Inc.,0.0016859082322213986,Financials,53442
GES,Guess? Inc.,0.0016842565684839995,Consumer Discretionary,94531
SAFT,Safety Insurance Group Inc.,0.0016775398026185758,Financials,24499
CPS,Cooper-Standard Holdings Inc.,0.0016692214234320373,Consumer Discretionary,27967
JRVR,James River Group Holdings Ltd,0.0016624946474833565,Financials,50791
SHAK,Shake Shack Inc. Class A,0.0016598219552537465,Consumer Discretionary,42989
NTGR,NETGEAR Inc.,0.001644856880784583,Information Technology,52583
SNBR,Sleep Number Corporation,0.0016368488141790107,Consumer Discretionary,55256
PMT,PennyMac Mortgage Investment Trust,0.0016350970496090416,Financials,101502
AZZ,AZZ Inc.,0.0016310429658899705,Industrials,43476
EBIX,Ebix Inc.,0.0016221640220410421,Information Technology,37547
CSGS,CSG Systems International Inc.,0.0016214432960465408,Information Technology,55387
CHCO,City Holding Company,0.001620722570052039,Financials,27685
TRHC,Tabula Rasa Healthcare Inc.,0.0016127245135297236,Health Care,28610
ENTA,Enanta Pharmaceuticals Inc.,0.0016122340194501324,Health Care,26102
ROCK,Gibraltar Industries Inc.,0.0016112530312909496,Industrials,53909
BJRI,BJ's Restaurants Inc.,0.0016090408028911602,Consumer Discretionary,35761
BHLB,Berkshire Hills Bancorp Inc.,0.0016064181610778354,Financials,67371
BRKL,Brookline Bancorp Inc.,0.0016062780199122377,Financials,134356
SCHL,Scholastic Corporation,0.0016044661948427272,Communication Services,46442
SBSI,Southside Bancshares Inc.,0.0015997514456286962,Financials,55067
LPSN,LivePerson Inc.,0.0015991708607997924,Information Technology,96976
BABY,Natus Medical Incorporated,0.0015842358165803995,Health Care,56853
WAGE,WageWorks Inc.,0.001581473033601477,Industrials,66049
NP,Neenah Inc,0.0015774790103819478,Materials,28616
GTX,Garrett Motion Inc.,0.0015766481734716196,Consumer Discretionary,124700
MNTA,Momenta Pharmaceuticals Inc.,0.0015744159249053164,Health Care,161479
MXL,MaxLinear inc,0.0015648562953949141,Information Technology,105151
WIRE,Encore Wire Corporation,0.001557619005200128,Industrials,35441
PUMP,ProPetro Holding Corp.,0.0015519032476604007,Energy,124127
GPI,Group 1 Automotive Inc.,0.001551793136744574,Consumer Discretionary,30968
INN,Summit Hotel Properties Inc.,0.0015493306562633605,Real Estate,174160
UFCS,United Fire Group Inc.,0.00154807939585624,Financials,35458
CATM,Cardtronics plc Class A,0.0015198910014046249,Information Technology,62143
SPPI,Spectrum Pharmaceuticals Inc.,0.0015093603938182972,Health Care,172889
VVI,Viad Corp,0.0015065475604230897,Industrials,34520
AMSF,AMERISAFE Inc.,0.0015017427204597463,Financials,32672
NCI,Navigant Consulting Inc.,0.0014993302903948175,Industrials,71338
AMWD,American Woodmark Corporation,0.001497518465325307,Industrials,26132
LMNX,Luminex Corp,0.0014941150370179385,Health Care,68889
SYKE,Sykes Enterprises Incorporated,0.0014879888660646757,Information Technology,66178
TCMD,Tactile Systems Technology Inc.,0.0014822030379421495,Health Care,28673
SSP,E. W. Scripps Company Class A,0.0014803912128726385,Communication Services,95079
PJC,Piper Jaffray Companies,0.0014754962821599826,Financials,25080
IPAR,Inter Parfums Inc.,0.001466076793815178,Consumer Staples,28697
OIS,Oil States International Inc.,0.0014659166324830664,Energy,99725
LGIH,LGI Homes Inc.,0.0014594100783660389,Consumer Discretionary,31277
SLCA,U.S. Silica Holdings Inc.,0.0014550456820660016,Energy,131659
TNC,Tennant Company,0.001452663282250844,Industrials,30750
ESIO,Electro Scientific Industries Inc.,0.001451442052093494,Information Technology,58414
VBTX,Veritex Holdings Inc.,0.0014512318403450979,Financials,75710
REGI,Renewable Energy Group Inc.,0.0014483789666168627,Energy,63365
GTY,Getty Realty Corp.,0.001446847423878547,Real Estate,56276
DEA,Easterly Government Properties Inc.,0.001446537111297581,Real Estate,102632
HFWA,Heritage Financial Corporation,0.0014373078145346588,Financials,55123
NYMT,New York Mortgage Trust Inc.,0.0014368373406215816,Financials,281339
PLUS,ePlus inc.,0.0014310314923325414,Information Technology,23060
STC,Stewart Information Services Corporation,0.0014271676001953529,Financials,39445
BCC,Boise Cascade Co.,0.0014264769044506221,Materials,66048
EFII,Electronics For Imaging Inc.,0.0014263267532017676,Information Technology,73083
ARR,ARMOUR Residential REIT Inc.,0.0014258262490389195,Financials,82364
CRZO,Carrizo Oil & Gas Inc.,0.0014233937988074766,Energy,144636
XPER,Xperi Corp,0.0014190494226739537,Information Technology,82526
VREX,Varex Imaging Corporation,0.0014179082731826595,Health Care,64561
KEM,KEMET Corporation,0.001414835177622771,Information Technology,95496
SMP,Standard Motor Products Inc.,0.0014122125358094462,Consumer Discretionary,34238
BHE,Benchmark Electronics Inc.,0.0014114617795651736,Information Technology,73223
DNR,Denbury Resources Inc.,0.0014051253968635144,Energy,777429
WPG,Washington Prime Group Inc.,0.0013963065135141279,Real Estate,315978
TMP,Tompkins Financial Corporation,0.0013933735591198369,Financials,21013
FORM,FormFactor Inc.,0.0013903104736432055,Information Technology,123394
ITG,Investment Technology Group Inc.,0.001385225351348667,Financials,55416
RGR,Sturm Ruger & Company Inc.,0.0013843945144383389,Consumer Discretionary,29622
TTMI,TTM Technologies Inc.,0.0013807808743825742,Information Technology,156673
RPT,RPT Realty,0.0013787988778976952,Real Estate,133364
BPFH,Boston Private Financial Holdings Inc.,0.0013785085854832431,Financials,143583
ARCB,ArcBest Corporation,0.0013692092181375219,Industrials,42862
LNN,Lindsay Corporation,0.0013652752554175348,Industrials,18092
CRY,CryoLife Inc.,0.0013623723312730146,Health Care,57037
CJ,C&J Energy Services Inc.,0.0013589488827991322,Energy,103872
TVTY,Tivity Health Inc.,0.0013543242243344142,Health Care,67781
GCO,Genesco Inc.,0.0013533832765082593,Consumer Discretionary,33832
TBI,TrueBlue Inc.,0.0013516815623545754,Industrials,68272
HLX,Helix Energy Solutions Group Inc.,0.00135094081619356,Energy,236494
OFIX,Orthofix Medical Inc.,0.0013502901607818573,Health Care,31816
SXI,Standex International Corporation,0.0013488887491258821,Industrials,21821
MTRN,Materion Corporation,0.0013441639898285943,Materials,34132
APOG,Apogee Enterprises Inc.,0.0013387785650363468,Industrials,47973
PGTI,PGT Innovations Inc.,0.0013327725150821675,Industrials,97544
UNT,Unit Corporation,0.0013312409723438515,Energy,90410
SCSC,ScanSource Inc.,0.0013262859811316537,Information Technology,43084
SWM,Schweitzer-Mauduit International Inc.,0.0013188985396880132,Materials,52260
COKE,Coca-Cola Consolidated Inc.,0.0013126222174858957,Consumer Staples,7714
HTLD,Heartland Express Inc.,0.0013103899689195923,Industrials,80722
CLDT,Chatham Lodging Trust,0.0013087983656817348,Real Estate,79367
TILE,Interface Inc.,0.0013064359860330908,Industrials,101075
NBR,Nabors Industries Ltd.,0.001303863394636051,Energy,546062
MEI,Methode Electronics Inc.,0.001302972497226181,Information Technology,61462
CEIX,CONSOL Energy Inc,0.0013006801881603356,Energy,46101
EGOV,NIC Inc.,0.0012802095678998411,Information Technology,111975
IRT,Independence Realty Trust Inc.,0.001264844090100399,Real Estate,150009
ANDE,Andersons Inc.,0.0012616508735414271,Consumer Staples,44652
CTS,CTS Corporation,0.0012556648437537616,Information Technology,54914
RMBS,Rambus Inc.,0.001244473570672474,Information Technology,182606
AVP,Avon Products Inc.,0.0012384975509680655,Consumer Staples,754453
CRAY,Cray Inc.,0.0012353143444923506,Information Technology,68631
AKS,AK Steel Holding Corporation,0.0012264053703936512,Materials,535953
CECO,Career Education Corporation,0.0012235625067486728,Consumer Discretionary,117220
NBHC,National Bank Holdings Corporation Class A,0.00120582463921733,Financials,43887
WGO,Winnebago Industries Inc.,0.0012056544678019615,Consumer Discretionary,48766
FBC,Flagstar Bancorp Inc.,0.0012042630662292433,Financials,49608
MCS,Marcus Corporation,0.0011996484178477822,Communication Services,33580
WNC,Wabash National Corporation,0.001184002657717145,Industrials,94890
IBP,Installed Building Products Inc.,0.0011830917401407612,Consumer Discretionary,36524
UHT,Universal Health Realty Income Trust,0.0011823509939797457,Real Estate,21400
AMBC,Ambac Financial Group Inc.,0.001178166779178334,Financials,75188
NXGN,NextGen Healthcare Inc.,0.0011753539457831266,Health Care,80778
ASIX,AdvanSix Inc.,0.0011711597208984583,Materials,49288
PATK,Patrick Industries Inc.,0.001165654175107127,Industrials,37653
MGPI,MGP Ingredients Inc.,0.001164282793700923,Consumer Staples,21258
ASTE,Astec Industries Inc.,0.0011626811803798084,Industrials,37688
KRA,Kraton Corporation,0.0011623007972160436,Materials,54170
MTSC,MTS Systems Corporation,0.0011621206157174182,Information Technology,30015
GPMT,Granite Point Mortgage Trust Inc.,0.0011589674394914741,Financials,73035
NE,Noble Corporation plc,0.0011571255841721926,Energy,419120
CHEF,Chefs' Warehouse Inc.,0.0011429813365301002,Consumer Staples,39054
FOSL,Fossil Group Inc.,0.0011426309836161063,Consumer Discretionary,76566
PRFT,Perficient Inc.,0.0011424908424505088,Information Technology,54901
ATNI,ATN International Inc.,0.0011422806307021126,Communication Services,17949
MMI,Marcus & Millichap Inc.,0.0011294677241331966,Real Estate,36002
ALG,Alamo Group Inc.,0.0011189471266301258,Industrials,16200
ENVA,Enova International Inc,0.0011029109732524668,Financials,57813
WETF,WisdomTree Investments Inc.,0.001101149198599241,Financials,195604
ANGO,AngioDynamics Inc.,0.0011000681096074887,Health Care,63304
OFG,OFG Bancorp,0.001097045064463885,Financials,73716
WRLD,World Acceptance Corporation,0.0010946526545654702,Financials,11485
TBK,Triumph Bancorp Inc.,0.0010830009176543624,Financials,40643
CHS,Chico's FAS Inc.,0.0010829308470715637,Consumer Discretionary,213428
AMPH,Amphastar Pharmaceuticals Inc,0.0010786465314375825,Health Care,58923
CPF,Central Pacific Financial Corp.,0.001058105840594289,Financials,48471
DPLO,Diplomat Pharmacy Inc.,0.0010574351650160722,Health Care,96186
TPRE,Third Point Reinsurance Ltd.,0.0010574251549328154,Financials,123467
SPTN,SpartanNash Company,0.0010516593469768031,Consumer Staples,59636
TRST,TrustCo Bank Corp NY,0.0010509886713985866,Financials,163992
NR,Newpark Resources Inc.,0.0010486763421662273,Energy,154064
CNSL,Consolidated Communications Holdings Inc.,0.0010476753338405308,Communication Services,119101
EXTR,Extreme Networks Inc.,0.001045042681943949,Information Technology,198502
RCII,Rent-A-Center Inc,0.0010449025407783515,Consumer Discretionary,75604
OSUR,OraSure Technologies Inc.,0.0010407383461434538,Health Care,103915
PVAC,Penn Virginia Corporation,0.0010366742523411257,Energy,22607
AHH,Armada Hoffler Properties Inc.,0.0010359234960968533,Real Estate,84999
FSP,Franklin Street Properties Corp.,0.0010341817416101413,Real Estate,182099
FARO,FARO Technologies Inc.,0.0010223698433669218,Information Technology,28913
QNST,QuinStreet Inc.,0.001021468935873795,Communication Services,65885
ECPG,Encore Capital Group Inc.,0.0010201476048838755,Financials,43882
EHTH,eHealth Inc.,0.0010183758201473927,Financials,27430
NEWM,New Media Investment Group Inc.,0.0010175149529872936,Communication Services,92069
